id,name,addr,lat,lng,dong,detailtype,detailtype_str,detailtype2_str
496,포야호,제주특별자치도 제주시 우정로7길 30,33.4891113240119,126.434108041587,외도동,5,패스트푸드,치킨
497,구피풋,제주특별자치도 제주시 광양10길 11 지하 1층,33.4989631588958,126.529099048669,이도2동,6,한식,단품요리 전문
498,금돈상회,제주특별자치도 제주시 광양8길 11,33.4998030091693,126.528368639218,이도2동,6,한식,돼지고기
499,맥도날드 제주공항DT점,제주특별자치도 제주시 도령로 159,33.4950341027653,126.492556456889,용담2동,2,양식,양식
500,웃드르,제주특별자치도 서귀포시 표선면 토산세화로 37,33.3324353348952,126.772724382686,표선면,6,한식,가정식
501,하올람커피,제주특별자치도 서귀포시 명동로 32 2층,33.2473561929693,126.5653713923,송산동,6,한식,커피
502,다다익고정육식당 제주사수점,제주특별자치도 제주시 서해안로 317 1층,33.509565870437,126.479180622209,도두동,6,한식,고기
503,청우가든,제주특별자치도 제주시 조천읍 일주동로 792,33.5307460990221,126.625904481472,조천읍,6,한식,가정식
504,비아제주,제주특별자치도 제주시 삼무로9길 11,33.4927090152319,126.494879994527,연동,6,한식,단품요리 전문
505,대하포차,제주특별자치도 제주시 성지로 76 1층,33.5115074879412,126.531223624369,일도2동,6,한식,가정식
506,춘천손가닭갈비,제주특별자치도 서귀포시 일주동로 8603,33.254389205585,126.569057875158,동홍동,6,한식,갈비
507,투썸플레이스 제주모슬포점,제주특별자치도 서귀포시 대정읍 최남단해안로 44,33.2166705804319,126.252112247297,대정읍,4,음료,커피
508,대영한밥상,제주특별자치도 제주시 삼무로 68,33.4895934366699,126.493876402917,연동,6,한식,가정식
509,마트리모니오,제주특별자치도 제주시 아연로 195 1층,33.4689132115591,126.510098476437,오라동,6,한식,단품요리 전문
510,예래미반,제주특별자치도 서귀포시 예래로 452 1층,33.2355567004052,126.369848995049,예래동,6,한식,가정식
511,부가네얼큰이신시가지점,제주특별자치도 제주시 연화로 41,33.4781492702133,126.487431744585,연동,6,한식,가정식
512,라멩하우스,제주특별자치도 제주시 조천읍 북촌7길 7,33.5484595398702,126.693649920683,조천읍,6,한식,가정식
513,미향해장국동홍점,제주특별자치도 서귀포시 동홍남로 37 2층,33.2570590400083,126.572249238413,동홍동,6,한식,해장국
514,수제김밥앤만두,제주특별자치도 서귀포시 대정읍 중산간서로 2382,33.2726641964011,126.279094284007,대정읍,4,간식,만두
515,오라숲소리,제주특별자치도 제주시 오라로 80,33.4955354178336,126.511773322015,오라동,6,한식,가정식
516,엄쟁이족발,제주특별자치도 제주시 월랑로6길 38,33.4904283561728,126.479994098441,노형동,6,한식,족발
517,항아라뚜껑아라점,제주특별자치도 제주시 아란4길 88,33.4698747390501,126.541533325824,아라동,6,한식,가정식
518,이도농원,제주특별자치도 제주시 서광로32길 34 1층,33.4977779003375,126.529424751756,이도2동,6,한식,가정식
519,핵밥제주연동점,제주특별자치도 제주시 도령로 103 연동한일씨티파크,33.4915954213563,126.488540380721,연동,6,한식,가정식
520,두끼 서귀포점,제주특별자치도 서귀포시 중앙로54번길 14 2층,33.2494614155919,126.562262262693,중앙동,4,간식,분식
521,백퍼갈비,제주특별자치도 제주시 화삼북로 66 2층,33.5171138205152,126.579943645305,삼양동,6,한식,갈비
522,팔마식당,제주특별자치도 서귀포시 홍중로 6,33.2534084582136,126.559116370614,서홍동,6,한식,가정식
523,부가네얼큰이 효돈점,제주특별자치도 서귀포시 효돈로 177,33.2638332051033,126.617772423646,효돈동,6,한식,돼지고기
524,삼공오공식당,제주특별자치도 서귀포시 서문로 5,33.2519939951639,126.560470217329,천지동,6,한식,가정식
525,바당아나고장어구이,제주특별자치도 서귀포시 솔동산로22번길 16,33.2437671120774,126.562631111027,송산동,6,한식,단품요리 전문
526,휴계농장외도점,제주특별자치도 제주시 우정로5길 28 1층,33.4899853775813,126.433646123697,외도동,6,한식,가정식
527,삼춘이야기노형점,제주특별자치도 제주시 광평동로 45,33.4832336349696,126.468680979524,노형동,6,한식,가정식
528,해조곱창,제주특별자치도 제주시 월랑로10길 12 1층,33.4895472503479,126.47719160281,노형동,6,한식,곱창
529,민박사봉평막국수도남점,제주특별자치도 제주시 삼봉로 10 1층,33.5205077493779,126.587474689441,이도2동,6,한식,면류
530,바토라브와르,제주특별자치도 제주시 노형동 718 1동 1층,33.4760722382393,126.482239863831,노형동,6,한식,단품요리 전문
531,성두길15포차,제주특별자치도 제주시 성두길 15 1층,33.4916123589249,126.494359207731,연동,3,주점,주류
532,쓰쓰카페,제주특별자치도 제주시 한경면 성굴로 34-6 1층,33.3382645893274,126.18370382914,한경면,4,음료,커피
533,제주덕구제주점,제주특별자치도 제주시 인다6길 57 1층,33.4751788259954,126.549249861644,아라동,6,한식,가정식
534,주민상회하귀점,제주특별자치도 제주시 애월읍 하광로 46,33.4819079137754,126.413840442601,애월읍,6,한식,가정식
535,오븐런,제주특별자치도 제주시 아란4길 66 1층,33.4718304815526,126.541532709364,아라동,6,한식,단품요리 전문
536,머들정원,제주특별자치도 서귀포시 남원읍 남조로 641-34,33.332741842631,126.705974743928,남원읍,4,간식,베이커리
537,덕이죽집,제주특별자치도 서귀포시 중앙로48번길 17,33.2493787583676,126.563345832191,중앙동,6,한식,단품요리 전문
538,금능자갈,제주특별자치도 제주시 한림읍 한림로 228 1층,33.3869150599273,126.23200804434,한림읍,6,한식,단품요리 전문
539,디트루키친(deetrue kitchen),제주특별자치도 제주시 아란1길 14 어반디빌 1층 102호,33.476594486618,126.540112441205,아라동,4,음료,커피
540,부산서면양곱창,제주특별자치도 제주시 연동8길 8,33.4851337279057,126.490514238975,연동,6,한식,단품요리 전문
541,바람과바다,제주특별자치도 제주시 조천읍 조함해안로 174,33.5507842702307,126.641896276995,조천읍,6,한식,단품요리 전문
542,표선한끼줍써,제주특별자치도 서귀포시 표선면 표선동서로 246,33.3257178351256,126.832790446422,표선면,6,한식,가정식
543,요메기섬,제주특별자치도 제주시 도두항길 10 1층,33.5058936707353,126.467173061503,도두동,6,한식,가정식
544,조마루뼈다귀외도점,제주특별자치도 제주시 수덕로 83,33.4835451306103,126.469521864113,외도동,6,한식,단품요리 전문
545,냄비에퐁닭,제주특별자치도 제주시 서광로32길 26-5,33.4981479560141,126.52879525941,이도2동,6,한식,치킨
546,7번가피자제주한림점,제주특별자치도 제주시 한림읍 동명북1길 11 1층,33.4086706105879,126.264335201423,한림읍,5,패스트푸드,피자
547,아살람,제주특별자치도 제주시 중앙로2길 7 1층,33.5165420674223,126.524132027642,삼도2동,6,한식,단품요리 전문
548,그래그래삼양점,제주특별자치도 제주시 건주로 43,33.515618997731,126.580987069057,삼양동,6,한식,단품요리 전문
549,빨간맛집 세화점,제주특별자치도 제주시 구좌읍 구좌로 46 1층,33.5231335124397,126.856289904407,구좌읍,6,한식,가정식
550,생선배또롱,제주특별자치도 서귀포시 동홍남로 57,33.2570315494536,126.574433047908,동홍동,6,한식,가정식
551,피치랑아라점,제주특별자치도 제주시 인다15길 5-6 상가동 1층 101호,33.4700262488437,126.548075536183,아라동,6,한식,가정식
552,언니식탁,제주특별자치도 제주시 애월읍 광성로 256-2 1층,33.4598106139797,126.434364527466,애월읍,6,한식,가정식
553,감저카페,제주특별자치도 서귀포시 대정읍 대한로 22,33.2297316618672,126.245176546347,대정읍,4,카페,커피
554,꽃까스,제주특별자치도 서귀포시 천제연로 172 1층,33.2517440642232,126.422968302012,중문동,6,한식,단품요리 전문
555,수창닭갈비일도점,제주특별자치도 제주시 천수동로 19,33.5086943671544,126.544916107247,일도2동,6,한식,갈비
556,카페힐섬2020,제주특별자치도 제주시 조천읍 조천북6길 58 1층,33.5395678432268,126.640898298314,조천읍,4,음료,커피
557,고성리안,제주특별자치도 서귀포시 성산읍 고성동서로 67,33.4507772576214,126.91427007083,성산읍,6,한식,단품요리 전문
558,비에이치씨오라점,제주특별자치도 제주시 연사길 79,33.4884519448169,126.510990789521,오라동,5,패스트푸드,치킨
559,산석쇠불고기,제주특별자치도 서귀포시 신서로48번길 61,33.2528362654807,126.511618621911,대륜동,6,한식,가정식
560,고추냉이식당,제주특별자치도 제주시 애월읍 광령5길 8 1층,33.4612601643908,126.435802206511,애월읍,6,한식,단품요리 전문
561,고씨네막창,제주특별자치도 제주시 신성로 88 1층,33.495921477329,126.528820234446,이도2동,6,한식,막창
562,제주섬돈,제주특별자치도 제주시 삼무로3길 46,33.4905558738576,126.491143494149,연동,6,한식,돼지고기
563,외도회수산,제주특별자치도 제주시 우정로18길 5 1층,33.4848338731303,126.430065516188,외도동,6,한식,회
564,해물나무제주한림점,제주특별자치도 제주시 한림읍 한림상로 105 1층,33.4097821053451,126.264383667198,한림읍,3,주점및주류판매,맥주/요리주점
565,고다시,제주특별자치도 제주시 오등동,33.443036127736,126.54068535707,아라동,6,한식,단품요리 전문
566,한라산풍경,제주특별자치도 서귀포시 남원읍 신례로 386-1,33.2939863153735,126.622920405861,남원읍,6,한식,가정식
567,제주에서첫번째,제주특별자치도 제주시 조천읍 조함해안로 514 1층,33.5425070858094,126.667655951211,이도1동,6,한식,가정식
568,레아스마카롱,제주특별자치도 제주시 수덕로 78,33.4852107060193,126.469853221483,노형동,4,간식,베이커리
569,조선제일국밥제주점,제주특별자치도 제주시 봉개대동6길 45,33.4882037745859,126.593717908529,봉개동,6,한식,국밥
570,영반점,제주특별자치도 제주시 남성로 129-5 1층,33.5093657629473,126.51911038545,삼도2동,1,아시아음식,중식
571,도우미식당,제주특별자치도 서귀포시 남원읍 중산간동로 7407,33.2884739657959,126.606691617959,남원읍,6,한식,가정식
572,엠제이돼지본점,제주특별자치도 제주시 신성로 103,33.4969381063974,126.529862753603,이도2동,3,주점및주류판매,돼지고기
573,육오구연탄구이,제주특별자치도 제주시 조공포길 53 1층,33.4874320358047,126.434465970096,외도동,6,한식,고기
574,엉또토종닭샤브샤브,제주특별자치도 서귀포시 태평로537번길 3,33.2522364779574,126.574268499312,동홍동,6,한식,샤브샤브
575,투다리정든점,제주특별자치도 제주시 달마루길 12,33.4891805993433,126.474682067676,노형동,3,주점및주류판매,꼬치구이
576,윈드스테이,제주특별자치도 제주시 테우해안로 64 1층,33.496326417651,126.441570017323,외도동,6,한식,단품요리 전문
577,서귀포의아침한식뷔페,제주특별자치도 서귀포시 태평로 95,33.2449915294949,126.533813243698,대륜동,6,한식,가정식
578,애월기록,제주특별자치도 제주시 애월읍 번대동길 4 1층,33.4783643320647,126.391839005605,애월읍,6,한식,단품요리 전문
579,순미네대구반고개무침회,제주특별자치도 서귀포시 대정읍 영서중로13번길 9-8,33.2219796366576,126.254514359226,대정읍,6,한식,가정식
580,먼트커피,제주특별자치도 제주시 정존5길 31 1층,33.4848517192598,126.47237358457,노형동,4,음료,커피
581,터미널남원식당,제주특별자치도 제주시 서광로3길 6,33.5006132781132,126.513539632111,용담1동,6,한식,가정식
582,구좌모메존흑돼지,제주특별자치도 제주시 구좌읍 세화1길 17 1층,33.5253782533059,126.854383947441,구좌읍,6,한식,돼지고기
583,안트레밀,제주특별자치도 제주시 남광로 107 1층,33.4975617592112,126.545846884055,이도2동,6,한식,단품요리 전문
584,이스턴파트,제주특별자치도 제주시 조천읍 함덕남8길 9,33.5349791514227,126.674549321406,조천읍,2,양식,양식
585,서문올레,제주특별자치도 제주시 서문로4길 13-2,33.5113511633008,126.517906226919,용담1동,6,한식,가정식
586,새서울두루치기,제주특별자치도 서귀포시 태평로 406,33.2444998155259,126.563643066816,송산동,6,한식,가정식
587,밀림원,제주특별자치도 제주시 조천읍 남조로 2446 1층,33.4820542827226,126.653909835039,조천읍,6,한식,가정식
588,예쁘다애월,제주특별자치도 제주시 애월읍 구엄길 1,33.4745788117946,126.375497726504,애월읍,6,한식,단품요리 전문
589,엘리펀드힙,제주특별자치도 제주시 탑동로 20 1층,33.5174576906204,126.522881658174,삼도2동,2,양식,양식
590,바당각재기,제주특별자치도 제주시 선반로6길 21,33.513208159735,126.562757704384,화북동,6,한식,가정식
591,고기마씸,제주특별자치도 제주시 삼봉로 110 1층,33.5116468022969,126.588830043063,이도2동,6,한식,단품요리 전문
592,돈야탑촌,제주특별자치도 제주시 광양8길 7,33.4997275198069,126.528693507034,삼도1동,6,한식,가정식
593,일오삼가든,제주특별자치도 제주시 진남로8길 13 1층,33.5201957546509,126.567015244739,화북동,6,한식,고기
594,제주버들못,제주특별자치도 서귀포시 표선면 표선중앙로32번길 36,33.3278863677613,126.82818499878,표선면,6,한식,가정식
595,비자림 길,제주특별자치도 제주시 구좌읍 비자림로 2682 1층,33.5247323077901,126.837258395383,구좌읍,6,한식,가정식
596,가자고산,제주특별자치도 제주시 한경면 용고로 76,33.3005279705317,126.180397243739,한경면,1,아시아음식,중식
597,제주인화찐방,제주특별자치도 서귀포시 동홍로 19,33.2503109012725,126.567640499847,중앙동,6,한식,단품요리 전문
598,칭따오객잔,제주특별자치도 제주시 신대로16길 51 2층,33.4867610886113,126.49105948803,연동,1,아시아음식,중식
599,나영이네 해장국,제주특별자치도 제주시 천수로9길 5,33.5046743240433,126.542290856432,일도2동,6,한식,단품요리 전문
600,비자림길,제주특별자치도 제주시 구좌읍 비자림로 2682 1층,33.5247323077901,126.837258395383,구좌읍,6,한식,가정식
601,우솔해장국,제주특별자치도 서귀포시 동홍남로82번길 1,33.2566884576907,126.577069535291,동홍동,6,한식,해장국
602,제주돼학교,제주특별자치도 제주시 신설로9길 48 1층,33.4943937611236,126.547849980558,이도2동,6,한식,가정식
603,제주코,제주특별자치도 제주시 한림읍 중산간서로 4494,33.3728070224783,126.284554265624,한림읍,6,한식,가정식
604,가야복집,제주특별자치도 제주시 오복2길 35,33.4930872136326,126.537213617367,이도2동,6,한식,단품요리 전문
605,황금돈사랑,제주특별자치도 서귀포시 하신상로 28,33.2630828912264,126.617662679392,효돈동,6,한식,가정식
606,주민상회 용담점,제주특별자치도 제주시 흥운길 34,33.5117604601998,126.512256742139,용담2동,6,한식,가정식
607,주인의취향,제주특별자치도 서귀포시 서호남로 91,33.2531401460418,126.52228132127,대륜동,6,한식,단품요리 전문
608,도리골토종닭,제주특별자치도 제주시 조천읍 남조로 1770,33.4261184131641,126.674988825065,조천읍,6,한식,치킨
609,청담이상 제주시청점,제주특별자치도 제주시 신성로13길 13 3층,33.4991086261149,126.529679376528,이도2동,1,일식.회,일식
610,백스비어 서귀포성산점,제주특별자치도 서귀포시 성산읍 동류암로 39-4 2층,33.4483838910946,126.916458326125,성산읍,3,주점및주류판매,맥주/요리주점
611,삼룡정,제주특별자치도 제주시 남성로 97 1층,33.5083269168698,126.515884035811,용담1동,6,한식,가정식
612,그림책카페노란우산,제주특별자치도 서귀포시 안덕면 녹차분재로 32 1층,33.2885187034077,126.302817967365,안덕면,4,카페,커피
613,부비곶뼈해장국,제주특별자치도 제주시 도남로 7 1층,33.4992396248577,126.525187177233,이도2동,6,한식,해장국
614,상원가든,제주특별자치도 서귀포시 대정읍 송악관광로 132,33.2217257886265,126.265283403107,대정읍,6,한식,고기
615,회달리다,제주특별자치도 제주시 인다2길 12,33.4766892744175,126.549746835454,아라동,6,한식,가정식
616,메리앤커피,제주특별자치도 제주시 가령골길 19 1층 1호,33.5046555361895,126.540941173793,일도2동,6,한식,커피
617,진19262호점,제주특별자치도 제주시 달마루길 14,33.4893052757123,126.474508722089,노형동,6,한식,가정식
618,에버그린 돈까스,제주특별자치도 제주시 애월읍 애월로 40,33.4619976492605,126.312840723424,애월읍,1,일식.회,일식
619,치킨매니아연동노형점,제주특별자치도 제주시 과원북4길 57 1층,33.4812294733698,126.487824388997,연동,5,패스트푸드,치킨
620,구하나구칠,제주특별자치도 서귀포시 효돈로 152 1층,33.2635043863192,126.614910649793,효돈동,6,한식,단품요리 전문
621,광양이조 연동점,제주특별자치도 제주시 신대로16길 6 102호,33.4869057278854,126.495608128335,연동,6,한식,단품요리 전문
622,을찌로국물떡볶이서귀포점,제주특별자치도 서귀포시 서문로 11,33.2516173782872,126.560136974363,천지동,4,간식,분식
623,한와담제주점,제주특별자치도 서귀포시 안덕면 녹차분재로 44-5 1층 107호,33.2900595331531,126.302364699678,안덕면,6,한식,가정식
624,4아일랜드,제주특별자치도 서귀포시 칠십리로 113 4층,33.2422090270411,126.566656440696,송산동,6,한식,단품요리 전문
625,흑돼지자투리구이식당,제주특별자치도 서귀포시 천지로 42 1층,33.2511237579453,126.560143203238,천지동,6,한식,돼지고기
626,도리도리31(Doridori31),제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,33.2803611885372,126.276992041207,대정읍,1,아시아음식,일식
627,제주한라대학교(제주한라더커먼스),제주특별자치도 제주시 한라대학로 38 한라대학교 금호세계교육관 1층,33.4767897566467,126.474151903132,노형동,6,한식,단품요리 전문
628,각이진별,제주특별자치도 제주시 한경면 명이1길 6,33.3210290493444,126.265356788087,한경면,6,한식,단품요리 전문
629,경성숯불양꼬치,제주특별자치도 제주시 신대로14길 36,33.4879358115551,126.492806172636,연동,3,주점및주류판매,고기
630,치킨과바람피자제주5호점,제주특별자치도 제주시 우평로 350,33.4842374956585,126.429365321093,외도동,5,패스트푸드,피자
631,정박사제주냉면,제주특별자치도 제주시 가령로 73,33.4981428230339,126.537821311397,이도2동,6,한식,단품요리 전문
632,갓포제호,제주특별자치도 제주시 구남동6길 23 1층,33.4881874223996,126.536782593755,이도2동,1,일식.회,일식
633,본도시락 제주삼화점,제주특별자치도 제주시 동화로 7 1층 104호,33.5194051495984,126.573119751223,화북동,6,한식,도시락
634,행복한 시저네,제주특별자치도 서귀포시 막동산로 5-4,33.2567295980033,126.525101577991,대륜동,6,한식,가정식
635,심야식당 코나카,제주특별자치도 제주시 인다14길 28-12,33.4707149002553,126.548350698811,아라동,3,주점,주류
636,바세츠아이스크림 동홍점,제주특별자치도 서귀포시 일주동로 8572 1층,33.2550911790174,126.572443300536,동홍동,4,베이커리.디저트,아이스크림/빙수
637,카페띠아모 제주중앙점,제주특별자치도 제주시 중앙로14길 5 선샤인빌딩 1층,33.5112360065585,126.523727330841,이도1동,4,간식,아이스크림/빙수
638,영해집,제주특별자치도 서귀포시 대정읍 하모상가로 34-2,33.2214141357774,126.252469323888,대정읍,6,한식,가정식
639,신제주은남,제주특별자치도 제주시 연동11길 30,33.48712801091,126.492944734514,연동,6,한식,가정식
640,도갈비,제주특별자치도 제주시 한라대학로 85 1층,33.4765261400995,126.479300826417,노형동,6,고기,갈비
641,아리나블루문,제주특별자치도 제주시 국기로 35 5층,33.4788229879424,126.490307171621,연동,6,한식,단품요리 전문
642,곤밥보리밥,제주특별자치도 제주시 애월읍 애원로 70-2,33.4582354252005,126.321812990935,애월읍,6,한식,단품요리 전문
643,불만난고기,제주특별자치도 서귀포시 중앙로 157,33.2584053959855,126.559655980249,서홍동,6,한식,단품요리 전문
644,제주금항아리,제주특별자치도 제주시 삼성로 85,33.5088205763396,126.534142293248,일도2동,6,한식,가정식
645,쏭스핫도그제주표선점,제주특별자치도 서귀포시 표선면 표선동서로 276-1,33.3278737593749,126.834775455283,표선면,4,간식,베이커리
646,원이조,제주특별자치도 제주시 전농로 70 1층,33.5041553140802,126.520838956051,삼도1동,6,한식,단품요리 전문
647,탐나는숯불갈비,제주특별자치도 제주시 연삼로 529,33.5019884774983,126.545547835482,일도2동,6,한식,갈비
648,요기국수,제주특별자치도 서귀포시 성산읍 일출로 2 1층,33.4470654964441,126.913094102587,성산읍,6,한식,면류
649,별인애월,제주특별자치도 제주시 애월읍 신용로 25 1층,33.4687900118239,126.36672323325,애월읍,6,한식,가정식
650,오는곳세화,제주특별자치도 제주시 구좌읍 해맞이해안로 1382,33.5275643449027,126.855602009088,구좌읍,6,한식,가정식
651,벵삭,제주특별자치도 제주시 구남동2길 14,33.4900499881255,126.536217984695,이도2동,1,일식.회,일식
652,고산별이아름답다,제주특별자치도 제주시 한경면 고산로 36,33.3042123060555,126.179612793452,한경면,6,한식,가정식
653,카페애옥,제주특별자치도 서귀포시 성산읍 삼달로 4,33.3692515462602,126.868294944109,성산읍,6,한식,커피
654,성심각,제주특별자치도 제주시 도남로15길 4-6 1층,33.490945631602,126.528904000132,이도2동,1,아시아음식,중식
655,미베이커리카페,제주특별자치도 서귀포시 이어도로 780,33.2360012201748,126.498828917545,대천동,4,간식,베이커리
656,팟타이시암,제주특별자치도 제주시 용화로 41-2,33.5098396637376,126.508207715427,용담2동,6,한식,단품요리 전문
657,태흥횟집,제주특별자치도 서귀포시 남원읍 남태해안로 435,33.281872283155,126.746023317772,남원읍,6,한식,회
658,두가시영,제주특별자치도 서귀포시 표선면 하천달산로9번길 98,33.3374107978128,126.842183116469,표선면,6,한식,가정식
659,해변정,제주특별자치도 서귀포시 안덕면 사계남로 157,33.2285505397974,126.306801768241,안덕면,6,한식,가정식
660,오사부양꼬치마라탕,제주특별자치도 제주시 화삼북로 66,33.5171138205152,126.579943645305,삼양동,1,아시아음식,중식
661,제주소금빵베이글포레스트,제주특별자치도 제주시 귀아랑길 29 101호,33.4910070312495,126.497551347758,연동,4,간식,베이커리
662,앨리스 연동점,제주특별자치도 제주시 국기중길 10 1층,33.4801454772334,126.491017054044,연동,4,카페,커피
663,우정곱창 서귀포점,제주특별자치도 서귀포시 동홍남로 61,33.2570379969781,126.575079276526,동홍동,6,고기,곱창
664,중문대양횟집,제주특별자치도 서귀포시 천제연로207번길 9,33.2526042911118,126.426845877858,중문동,6,한식,회
665,엠씨일반음식점,제주특별자치도 서귀포시 대정읍 중산간서로2262번길 34,33.2808661501282,126.283746112841,대정읍,6,한식,가정식
666,일사일(141),제주특별자치도 서귀포시 남원읍 태신해안로 227-3,33.2992866824749,126.766251428144,남원읍,6,한식,단품요리 전문
667,시머폿,제주특별자치도 제주시 인다1길 65 1층,33.4723612261961,126.552554493301,아라동,6,한식,가정식
668,밀밀스,제주특별자치도 서귀포시 안덕면 화순중앙로12번길 2 1층,33.2505945113314,126.334060636802,안덕면,2,양식,양식
669,참맛나흑돼지,제주특별자치도 제주시 신대로8길 29,33.4918415105939,126.49355632795,연동,6,한식,가정식
670,돈둥지,제주특별자치도 서귀포시 중앙로72번길 14,33.2511646937355,126.562751685536,중앙동,6,한식,돼지고기
671,썬더치킨 외도점,제주특별자치도 제주시 삼무로1길 10-9 모디움 1층 104호,33.4903863533114,126.488422992203,외도동,5,패스트푸드,치킨
672,매머드익스프레스 제주인제점,제주특별자치도 제주시 고마로 133 1층,33.5027655332191,126.542795733844,일도2동,6,한식,단품요리 전문
673,버무리떡볶이삼화점,제주특별자치도 제주시 화삼북로2길 32 1층,33.514490562214,126.576057629626,화북동,4,간식,분식
674,도르도르,제주특별자치도 서귀포시 명동로 12,33.247017423707,126.563150584957,정방동,1,아시아음식,일식
675,으뜸 아이스크림 할인점,제주특별자치도 제주시 서사로 78,33.5055014509365,126.519713777561,동홍동,4,간식,아이스크림/빙수
676,혼섬갈비,제주특별자치도 제주시 월랑로10길 6,33.4892914421393,126.476843435121,용담2동,6,한식,가정식
677,낮에정식밤에갈비,제주특별자치도 제주시 한림읍 한림상로 158,33.4123001613077,126.268930745451,한림읍,6,한식,갈비
678,홍가네고기집,제주특별자치도 제주시 서광로32길 12,33.4995160806138,126.528215553217,이도2동,6,한식,단품요리 전문
679,정자네흑돼지국밥,제주특별자치도 제주시 한림읍 협재로 47,33.393884321102,126.247308801596,한림읍,6,한식,국밥
680,피자쿠치나신제주점,제주특별자치도 제주시 신대로 134 1층,33.4855062493612,126.496133566727,연동,5,패스트푸드,피자
681,꼼지락도시락,제주특별자치도 서귀포시 중문상로82번길 26,33.2544274197871,126.430054096046,중문동,6,한식,도시락
682,올드캡,제주특별자치도 서귀포시 안덕면 녹차분재로 58 1층,33.2908735852658,126.301913338489,안덕면,6,한식,단품요리 전문
683,과수원민박가든,제주특별자치도 서귀포시 색달로 22,33.2600065623077,126.406256780103,예래동,6,한식,고기
684,어매흑돼지,제주특별자치도 제주시 신광로10길 15,33.483727961128,126.487735659213,연동,6,한식,돼지고기
685,배롱개,제주특별자치도 제주시 구좌읍 해맞이해안로 434,33.5578038882139,126.794470249609,구좌읍,6,한식,가정식
686,구어라조연탄,제주특별자치도 제주시 서광로32길 28 1층,33.4982497477879,126.529056637756,이도2동,6,고기,고기
687,뷔쏭,제주특별자치도 서귀포시 동홍중앙로66번길 36-11 1층,33.2554259721404,126.576082958599,동홍동,4,간식,베이커리
688,삼산회관 서귀포중앙점,제주특별자치도 서귀포시 중앙로 73,33.2511705539579,126.561011207791,천지동,6,한식,가정식
689,초원코다리,제주특별자치도 제주시 한림읍 명재로 62-2,33.3935486176353,126.253061524558,한림읍,6,한식,가정식
690,표선얼큰이와피자디노,제주특별자치도 서귀포시 표선면 표선동서로 262,33.3267699223514,126.833646586103,표선면,5,패스트푸드,피자
691,금선수,제주특별자치도 제주시 동광로1길 21,33.5025336376737,126.528480819526,이도1동,6,한식,단품요리 전문
692,제주돔베막국수,제주특별자치도 제주시 한경면 고산로 35,33.304174124806,126.179360399719,한경면,6,한식,면류
693,주식회사 제주와함께,제주특별자치도 제주시 애월읍 애월해안로 274 1층,33.4687413103845,126.340186732725,노형동,6,한식,단품요리 전문
694,까불래기,제주특별자치도 서귀포시 보목로 21-11,33.2422054023107,126.599438051849,송산동,6,한식,단품요리 전문
695,설촌명가,제주특별자치도 제주시 설촌로 11,33.5224154515261,126.581328251154,삼양동,6,한식,가정식
696,표선장수고을,제주특별자치도 서귀포시 표선면 가시로 61,33.3325478854662,126.816653015863,표선면,6,한식,가정식
697,굽네치킨중문점,제주특별자치도 서귀포시 신서로 55,33.2549064896847,126.504755997537,중문동,5,패스트푸드,치킨
698,돈가마당,제주특별자치도 제주시 천수로6길 11,33.5024405889149,126.542206941331,이도2동,6,한식,돼지고기
699,정담가찌개랑,제주특별자치도 서귀포시 중문상로 32,33.2512057989523,126.425383595277,중문동,6,한식,가정식
700,루스트익스프레스루스트플레이스팍차이나,제주특별자치도 제주시 노연로 62 신성오피스텔 2층,33.4857694602424,126.486717176758,연동,2,양식,패밀리 레스토랑
701,한빛국수전문점,제주특별자치도 제주시 연동8길 8,33.4851337279057,126.490514238975,연동,6,한식,면류
702,중문포차,제주특별자치도 서귀포시 천제연로 208 1층,33.2514158825075,126.426654578784,중문동,6,한식,가정식
703,남문숯불바베큐앤치킨서귀포점,제주특별자치도 서귀포시 태평로 506 해피앙스 1층 103호,33.2500610295405,126.572168300686,동홍동,5,패스트푸드,치킨
704,더부쳐,제주특별자치도 제주시 애월읍 애월로11길 23-1 1층,33.466378539893,126.32021624584,애월읍,6,한식,가정식
705,안트레정식,제주특별자치도 제주시 오등봉길 48-13 1층,33.4769494144648,126.520616308356,아라동,6,한식,단품요리 전문
706,으뜸아이스크림할인점,제주특별자치도 제주시 서사로 78,33.5055014509365,126.519713777561,용담2동,4,간식,아이스크림/빙수
707,다정이네곱창집,제주특별자치도 제주시 은남1길 17,33.4890353068109,126.493998011136,연동,6,한식,곱창
708,청년피자 제주외도점,제주특별자치도 제주시 우정로 50 105호,33.4885215747132,126.430658986031,외도동,5,패스트푸드,피자
709,청춘괴기 동홍점,제주특별자치도 서귀포시 김정문화로41번길 24-5 1층,33.2535456968697,126.510434137788,동홍동,6,한식,가정식
710,빨간집이도주공점,제주특별자치도 제주시 구남로4길 4 1층,33.4894174021143,126.533640091891,이도2동,6,한식,가정식
711,서유기마라탕제주대점,제주특별자치도 제주시 제주대학로 115,33.4604105148225,126.562271154956,아라동,3,주점및주류판매,중식
712,흑생,제주특별자치도 제주시 애월읍 하귀9길 54-5 1층,33.4825194839652,126.414875561011,애월읍,6,한식,단품요리 전문
713,코멧1987,제주특별자치도 제주시 광양11길 8 1층,33.4990841689592,126.531028880155,이도2동,6,한식,단품요리 전문
