ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202102,연화반점,제주시,애월읍,애월읍,한식,단품요리 전문,0.39,0.88,0.03,0.39,0.08,0.84,,,나나92b96a
202102,카페어떤오후,제주시,애월읍,애월읍,음료,커피,0.17,0.49,0.02,0.37,0.04,0.6,,,나나92b96a
202102,정이가네,제주시,애월읍,애월읍,한식,가정식,0.14,0.23,0,0.02,0.02,0.15,,,나나92b96a
202102,명동식도락,제주시,한경면,한경면,한식,단품요리 전문,0.39,0.82,0.01,0.24,0.06,0.67,,,나나84b82a
202102,대구뽈찜앤코다리찜전문점,제주시,한경면,한경면,한식,가정식,0.36,0.82,0.02,0.17,0.06,0.62,,,나나84b82a
202102,스마일꽈배기,제주시,한경면,한경면,한식,단품요리 전문,0.13,0.62,0.01,0.32,0.02,0.63,,,나나84b82a
202102,야미부대찌개,제주시,한경면,한경면,한식,단품요리 전문,0.25,0.49,0.02,0.17,0.05,0.43,,,나나84b82a
202102,돈뜰,제주시,한경면,한경면,한식,가정식,0.1,0.2,0.08,0.3,0.09,0.37,,,나나84b82a
202102,몽생이,제주시,한경면,한경면,한식,가정식,0.04,0.1,0,0.02,0,0.07,,,나나84b82a
202102,우가네 순대국밥,서귀포시,대천동,서귀포시 동지역,한식,단품요리 전문,0.28,0.69,0.01,0.13,0.04,0.5,,,다나05a73b
202102,주식회사 명진테크,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.06,0.26,0.04,0.78,0.05,0.82,,,다나38a91b
202102,nogorosi,제주시,한림읍,한림읍,한식,단품요리 전문,0.06,0.2,0.11,1.66,0.11,1.55,,,나나86a93a
202102,대림촌,제주시,한림읍,한림읍,한식,가정식,0.05,0.03,0,0,0.01,0.02,,,나나86a93a
202102,요거프레소제주성산점,서귀포시,성산읍,성산읍,간식,아이스크림/빙수,0.21,0.79,0.02,0.54,0.04,0.91,,,다나45a97a
202102,교래흑돼지성산일출봉점,서귀포시,성산읍,성산읍,한식,가정식,0,0,0.38,1.27,0.37,1.1,,,다나45a97a
202102,제주프리또,제주시,한림읍,한림읍,양식,양식,0.04,0.07,0.1,0.95,0.1,0.86,,,나나86b94b
202102,우리집,제주시,한림읍,한림읍,한식,가정식,0,0,0.05,0.35,0.05,0.3,,,나나86b94b
202102,양평해장국,서귀포시,송산동,서귀포시 동지역,한식,단품요리 전문,0.57,1.18,0.03,0.32,0.09,0.95,,,다나12b72a
202102,연주반점,서귀포시,송산동,서귀포시 동지역,아시아음식,중식,0.53,0.75,0,0.06,0.07,0.48,,,다나12b72a
202102,현이네국밥,서귀포시,송산동,서귀포시 동지역,한식,가정식,0.17,0.39,0.01,0.13,0.03,0.34,,,다나12b72a
202102,김가네해물뚝배기,서귀포시,송산동,서귀포시 동지역,한식,단품요리 전문,0.18,0.36,0.06,0.41,0.08,0.56,,,다나12b72a
202102,영희네집,서귀포시,송산동,서귀포시 동지역,한식,가정식,0.78,0.29,0.01,0.09,0.1,0.24,,,다나12b72a
202102,어부촌,서귀포시,송산동,서귀포시 동지역,한식,가정식,0.64,0.26,0.01,0.11,0.09,0.24,,,다나12b72a
202102,선영횟집,서귀포시,송산동,서귀포시 동지역,아시아음식,일식,0.56,0.2,0.15,0.32,0.21,0.39,,,다나12b72a
202102,서귀포장애인단체연합회(모거리카페),서귀포시,송산동,서귀포시 동지역,음료,커피,0.02,0.2,0,0,0,0.11,,,다나12b72a
202102,원담,서귀포시,송산동,서귀포시 동지역,한식,가정식,1.01,0.16,0,0.02,0.13,0.11,,,다나12b72a
202102,부두수산,서귀포시,송산동,서귀포시 동지역,한식,회,0.23,0.1,0.05,0.11,0.07,0.15,,,다나12b72a
202102,부두회수산,서귀포시,송산동,서귀포시 동지역,아시아음식,일식,0.18,0.07,0.24,0.39,0.25,0.37,,,다나12b72a
202102,마초면탁,제주시,조천읍,조천읍,한식,가정식,0.35,0.52,0.04,0.45,0.08,0.69,,,다다19b01b
202102,조천밀밀면,제주시,조천읍,조천읍,한식,가정식,0.19,0.43,0.02,0.19,0.04,0.41,,,다다19b01b
202102,동광메밀짬뽕,서귀포시,안덕면,안덕면,아시아음식,중식,0.7,1.18,0.05,0.41,0.13,1.03,,,나나92b80a
202102,돌코롬식당,서귀포시,안덕면,안덕면,한식,가정식,0.04,0.03,0,0.04,0.01,0.06,,,나나92b80a
202102,고바진,서귀포시,안덕면,안덕면,한식,가정식,0.05,0.03,0,0,0.01,0.02,,,나나92b80a
202102,롤앤스시,서귀포시,대정읍,대정읍,한식,가정식,0.97,1.11,0.05,0.37,0.16,0.95,,,나나80a73a
202102,어머니 닭집,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.28,0.59,0.05,0.67,0.08,0.91,,,다나45a94b
202102,어디가맨성산점,서귀포시,성산읍,성산읍,한식,가정식,0.14,0.36,0.02,0.24,0.03,0.41,,,다나45a94b
202102,부뚜막식당,서귀포시,성산읍,성산읍,한식,가정식,0.12,0.1,0.22,1.19,0.22,1.08,,,다나45a94b
202102,플라이오조,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.04,0.2,0.03,0.48,0.04,0.52,,,다나45a96b
202102,국풍반점,서귀포시,성산읍,성산읍,아시아음식,중식,0.05,0.16,0,0.06,0.01,0.15,,,다나45a96b
202102,감성밥집바다의집,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.06,0.13,0.1,0.65,0.11,0.63,,,다나45a96b
202102,돌돌이,서귀포시,동홍동,서귀포시 동지역,한식,가정식,0.88,1.01,0.05,0.28,0.16,0.82,,,다나12b76b
202102,하루애,서귀포시,동홍동,서귀포시 동지역,한식,가정식,0.25,0.43,0.03,0.32,0.06,0.52,,,다나12b76b
202102,호재옻닭,서귀포시,동홍동,서귀포시 동지역,한식,단품요리 전문,0.37,0.33,0,0.02,0.05,0.21,,,다나12b76b
202102,풍차와전복,제주시,한경면,한경면,아시아음식,일식,0.6,0.43,0.13,0.82,0.2,0.95,,,나나77a85b
202102,카페두모리에,제주시,한경면,한경면,음료,커피,0,0,0.01,0.3,0.01,0.26,,,나나77a85b
202102,인디에어,제주시,한경면,한경면,양식,양식,0,0,0,0.02,0,0.02,,,나나77a85b
202102,소두리가든,서귀포시,예래동,서귀포시 동지역,한식,가정식,0.13,0.23,0.03,0.3,0.04,0.39,,,나나98b75b
