CMPNM_NM,ADSTRD_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE
엘리펀드힙,삼도2동,양식,양식,0.435,0.34,0.04555555555555555,0.18722222222222223,0.07222222222222223,0.2638888888888889
화인푸드 주식회사,연동,아시아음식,중식,1.6484375,0.51625,0.0490625,0.0796875,0.1725,0.246875
소미네,중앙동,한식,가정식,0.34029411764705886,0.9723529411764706,0.02235294117647059,0.3914705882352941,0.046764705882352944,0.6741176470588235
동진식당공항점,용담2동,한식,가정식,0.31176470588235294,0.6323529411764706,0.07794117647058824,0.49264705882352944,0.09705882352941177,0.6497058823529411
마초면탁,조천읍,한식,가정식,0.5139285714285714,0.7046428571428571,0.02,0.15535714285714283,0.05607142857142857,0.38107142857142856
육수당 제주봉개점,봉개동,한식,가정식,0.5069230769230769,0.9146153846153846,0.003076923076923077,0.023846153846153847,0.05538461538461538,0.37153846153846154
베이커리두,노형동,베이커리.디저트,베이커리,0.20615384615384616,0.6046153846153847,0.0015384615384615385,0.04461538461538462,0.024615384615384615,0.26999999999999996
돈만땅,화북동,고기,돼지고기,1.0150000000000001,0.43,0.005,0.005,0.10500000000000001,0.185
오봉집연동점,연동,한식,가정식,1.1533333333333333,0.5933333333333334,0.043333333333333335,0.18166666666666667,0.145,0.42
김준호의대단한갈비 제주삼화점,화북동,한식,갈비,0.2,0.3,0.0,0.0,0.02,0.1
또래오래 월정행원점,구좌읍,아시아음식,중식,0.2,0.19,0.01,0.06,0.04,0.12
한라닭강정,용담1동,패스트푸드,치킨,0.4225,0.619375,0.0571875,0.4934375,0.0853125,0.626875
정담가찌개랑,중문동,한식,가정식,0.2423076923076923,0.37307692307692303,0.014615384615384615,0.14461538461538462,0.03153846153846154,0.2684615384615385
타모라돈까스,남원읍,한식,돈까스,0.145,0.21916666666666665,0.006666666666666667,0.043333333333333335,0.017916666666666668,0.11125
돈떵이,연동,고기,돼지고기,1.705,0.68,0.32,0.52,0.475,0.7250000000000001
마라톤,오라동,한식,가정식,0.4011764705882353,0.6247058823529411,0.017058823529411765,0.09029411764705882,0.05058823529411765,0.28911764705882353
피자탑 삼화점,삼양동,패스트푸드,피자,0.191,0.23900000000000002,0.0,0.01,0.011,0.094
회장님댁 제주시청점,이도2동,한식,가정식,0.87,0.38,0.04,0.06,0.14,0.18
비비큐치킨추자점,추자면,피자.치킨.햄버거,치킨,0.255,0.315,0.05,0.19,0.065,0.29
샤오츠,성산읍,한식,단품요리 전문,0.6964705882352941,0.8720588235294118,0.0761764705882353,0.6691176470588235,0.1223529411764706,0.8841176470588235
막창먹는놈화북점,화북동,한식,단품요리 전문,1.3499999999999999,0.7675,0.0075,0.02875,0.09375,0.3
우드스탁,정방동,한식,단품요리 전문,0.435,0.2525,0.0275,0.12,0.055,0.195
카페다조천점,조천읍,음료,커피,0.06285714285714286,0.18642857142857142,0.002857142857142857,0.06857142857142857,0.0064285714285714285,0.11642857142857144
신흥동백가든,남원읍,한식,가정식,1.04875,0.66125,0.005,0.025,0.07,0.2625
까투리표선점,표선면,주점 및 주류판매,꼬치구이,0.7066666666666667,0.7266666666666667,0.02666666666666667,0.17333333333333334,0.08666666666666667,0.5233333333333333
퍼블릭(PUBLIC),중문동,한식,단품요리 전문,0.42699999999999994,0.305,0.048,0.146,0.092,0.23500000000000001
참치정육점 주주,연동,아시아음식,참치,0.30153846153846153,0.1630769230769231,0.0023076923076923075,0.012307692307692308,0.023076923076923075,0.06307692307692309
발랄한 맥주,송산동,주점및주류판매,맥주/요리주점,0.7827272727272727,0.6,0.13,0.38727272727272727,0.20636363636363636,0.5427272727272727
작골,이도2동,한식,가정식,0.6242857142857143,0.4035714285714285,0.010714285714285714,0.04357142857142857,0.047142857142857146,0.17714285714285713
천둥소리,이도2동,한식,단품요리 전문,1.0123529411764707,0.3394117647058823,0.007647058823529412,0.014117647058823528,0.09205882352941176,0.1326470588235294
밥풀릭스,서홍동,한식,단품요리 전문,0.31,0.34,0.02,0.03,0.06,0.14
천지팔팔식당,천지동,한식,가정식,0.23090909090909092,0.19545454545454544,0.01636363636363636,0.06818181818181818,0.03727272727272728,0.13272727272727272
조천밀밀면,조천읍,한식,면류,0.49291666666666667,0.7712500000000001,0.019166666666666665,0.11916666666666666,0.055,0.34625
다옴,이도2동,한식,가정식,0.4194117647058824,0.41,0.01647058823529412,0.0661764705882353,0.049705882352941176,0.19588235294117648
베리코코,연동,한식,단품요리 전문,0.06999999999999999,0.19333333333333333,0.0033333333333333335,0.02666666666666667,0.016666666666666666,0.09666666666666666
제주산촌,삼양동,한식,단품요리 전문,0.33799999999999997,0.376,0.003,0.021,0.025,0.155
서광고깃집,안덕면,한식,가정식,0.5861111111111111,0.245,0.08444444444444445,0.22055555555555556,0.11666666666666667,0.2711111111111111
알통떡강정동홍점,동홍동,패스트푸드,치킨,0.1619047619047619,0.3961904761904762,0.0009523809523809524,0.029047619047619048,0.011428571428571429,0.15666666666666668
배떡제주성산점,성산읍,한식,가정식,0.14851851851851852,0.28703703703703703,0.01,0.11851851851851852,0.02111111111111111,0.19851851851851854
난타5000건입점,건입동,패스트푸드,피자,0.3938095238095238,0.6438095238095238,0.0,0.017619047619047618,0.02523809523809524,0.23380952380952383
돈본날,동홍동,고기,돼지고기,1.205,0.8,0.01,0.045,0.13,0.37
독도참치 서귀포점,중앙동,일식.회,회,0.54,0.17153846153846153,0.016153846153846154,0.023846153846153847,0.07230769230769231,0.08615384615384616
희야네식당,남원읍,한식,가정식,0.5720588235294117,0.5997058823529412,0.05029411764705882,0.2788235294117647,0.0961764705882353,0.44823529411764707
옛날깡통,연동,한식,가정식,1.1545454545454545,0.5627272727272727,0.15,0.34454545454545454,0.2618181818181818,0.5027272727272728
연주다방,용담1동,음료,커피,0.03142857142857143,0.1742857142857143,0.0,0.017142857142857144,0.0,0.07571428571428572
만복김밥,화북동,간식,분식,0.26,0.84,0.03,0.19,0.06,0.45
까투리 광양점,이도1동,일식.회,일식,0.24923076923076926,0.2323076923076923,0.0007692307692307692,0.006153846153846154,0.02769230769230769,0.09153846153846154
쿠웨이트 삼화점,화북동,한식,가정식,0.3788235294117647,0.5911764705882353,0.0005882352941176471,0.020588235294117647,0.031764705882352945,0.22470588235294117
오산봉,일도2동,한식,단품요리 전문,1.0514705882352942,0.4894117647058824,0.00823529411764706,0.016176470588235296,0.0923529411764706,0.18970588235294117
상원,용담2동,한식,단품요리 전문,0.4211764705882353,0.30323529411764705,0.003823529411764706,0.020294117647058824,0.037647058823529415,0.12588235294117647
신화조개앤횟집,용담2동,한식,회,0.43999999999999995,0.15941176470588236,0.06529411764705884,0.15235294117647058,0.09176470588235294,0.18352941176470589
브라보커피웍스,구좌읍,한식,커피,0.07250000000000001,0.305,0.0125,0.1575,0.0225,0.235
조천연대해장국,조천읍,한식,단품요리 전문,0.4375,0.7875,0.0075,0.07625,0.03375,0.33375
이레하우스,이도2동,음료,커피,0.15625,0.350625,0.0,0.025625,0.013125000000000001,0.1378125
귀덕순우동,한림읍,한식,우동,0.4252173913043478,0.5317391304347826,0.02826086956521739,0.20869565217391303,0.060000000000000005,0.35695652173913045
닥그네자연산,이도2동,한식,가정식,1.6266666666666667,0.58,0.03,0.05666666666666667,0.15666666666666665,0.3466666666666667
펭귄부인,이도2동,한식,단품요리 전문,0.6948000000000001,0.8628,0.0084,0.044000000000000004,0.06280000000000001,0.33240000000000003
풍촌,연동,한식,가정식,0.9423809523809523,0.3376190476190476,0.02142857142857143,0.04619047619047619,0.07666666666666667,0.15
연탄석쇠구이,도두동,고기,고기,0.76,0.565,0.09,0.20500000000000002,0.17,0.41
광땡,삼양동,아시아음식,일식,0.9900000000000001,0.5793333333333333,0.01,0.036000000000000004,0.07133333333333333,0.2366666666666667
투접시족발 세화점,구좌읍,고기,보쌈,0.26692307692307693,0.22999999999999998,0.024615384615384615,0.08923076923076924,0.05153846153846154,0.16
이승굴닭해장국,애월읍,한식,단품요리 전문,0.43125,0.77125,0.01125,0.12375,0.0375,0.3775
오늘은막창먹자,이도2동,한식,막창,0.6704166666666667,0.46166666666666667,0.007083333333333334,0.030416666666666665,0.06541666666666666,0.18041666666666667
미보삿뽀로참치,연동,아시아음식,일식,1.11875,0.41000000000000003,0.03125,0.04625,0.09375,0.17750000000000002
피자클럽,이도2동,피자.치킨.햄버거,피자,0.21615384615384617,0.29923076923076924,0.0015384615384615385,0.012307692307692308,0.023846153846153847,0.13
큰아들삼화점,삼양동,간식,분식,0.08090909090909092,0.1590909090909091,0.0018181818181818182,0.019090909090909092,0.010909090909090908,0.07363636363636364
스누즈(SNOOZE),안덕면,한식,단품요리 전문,0.31666666666666665,0.17,0.05666666666666667,0.07,0.09666666666666666,0.12333333333333334
라스또르따스시청점,이도2동,일식.회,일식,0.72,0.785,0.11499999999999999,0.505,0.18,0.75
미소마카롱,용담2동,한식,마카롱,0.28,0.8433333333333334,0.013333333333333334,0.04666666666666667,0.04666666666666667,0.35000000000000003
기똥찬양꼬치,한림읍,한식,가정식,0.6205882352941177,0.2723529411764706,0.021176470588235293,0.06529411764705884,0.05823529411764706,0.1476470588235294
모레기동타잔,영천동,한식,단품요리 전문,0.14941176470588236,0.3214705882352941,0.025294117647058825,0.26794117647058824,0.036470588235294116,0.34500000000000003
맵 수다 제대점,아라동,한식,가정식,0.31384615384615383,0.6907692307692308,0.00923076923076923,0.05307692307692307,0.04076923076923077,0.32076923076923075
서귀포호,천지동,한식,단품요리 전문,0.7054545454545454,0.7742424242424243,0.04090909090909091,0.24727272727272728,0.09515151515151515,0.4863636363636364
20세기소년,이도1동,한식,가정식,0.8614285714285714,0.5795238095238096,0.03428571428571429,0.15,0.08619047619047619,0.3161904761904762
탐라우돈,노형동,고기,돼지고기,1.6649999999999998,0.25,0.11,0.15,0.265,0.235
와플칸 동홍점,동홍동,카페,커피,0.22800000000000004,0.852,0.002,0.066,0.024,0.396
타니,아라동,한식,단품요리 전문,1.0535294117647058,0.5138235294117647,0.008529411764705883,0.022058823529411766,0.0911764705882353,0.19323529411764706
신화정스시,이도1동,일식.회,일식,0.23444444444444443,0.16444444444444445,0.0011111111111111111,0.003333333333333333,0.022222222222222223,0.06777777777777777
김정자김밥,일도2동,한식,단품요리 전문,0.30375,0.8474999999999999,0.005,0.095,0.02375,0.35375
돔베보이  중문점,대천동,한식,가정식,0.22833333333333336,0.2333333333333333,0.03166666666666667,0.085,0.056666666666666664,0.14833333333333334
억수식당,화북동,한식,가정식,0.15588235294117647,0.17705882352941177,0.0,0.003235294117647059,0.013235294117647059,0.06823529411764706
유메,삼도2동,일식.회,일식,0.505,0.815,0.045,0.48,0.09,0.745
처갓집양념치킨 아라점,아라동,패스트푸드,치킨,0.5160869565217391,0.7126086956521739,0.004782608695652174,0.04956521739130435,0.03652173913043478,0.28
엘리펀트힙,삼도2동,양식,양식,0.31769230769230766,0.24000000000000002,0.04307692307692308,0.17307692307692307,0.07230769230769231,0.24000000000000002
수미돼지집,일도2동,한식,돼지고기,0.41818181818181815,0.23999999999999996,0.00818181818181818,0.014545454545454545,0.052727272727272734,0.0990909090909091
헬렌앤마리,이도1동,한식,단품요리 전문,0.11441176470588235,0.523235294117647,0.0,0.022941176470588236,0.01088235294117647,0.19117647058823528
돈본가,이도2동,고기,돼지고기,2.13,0.77,0.07500000000000001,0.115,0.305,0.41500000000000004
권여사또바기,애월읍,한식,가정식,0.23349999999999999,0.20350000000000001,0.0055,0.036,0.0185,0.097
비에이치씨제주드림타워점,노형동,패스트푸드,치킨,0.64,0.8814285714285715,0.04142857142857143,0.15142857142857144,0.11714285714285715,0.4128571428571428
순아커피,삼도2동,카페,커피,0.18583333333333332,0.8283333333333333,0.017499999999999998,0.28583333333333333,0.03416666666666667,0.5616666666666666
스페샬연동점,연동,한식,단품요리 전문,0.3995454545454546,0.2731818181818182,0.009545454545454546,0.045,0.034545454545454546,0.12590909090909091
혜민이네양곱창,대륜동,한식,곱창,1.3469230769230771,0.5546153846153846,0.04615384615384615,0.11076923076923076,0.1253846153846154,0.26615384615384613
연이네식당,이도1동,한식,커피,0.20857142857142857,0.30642857142857144,0.0014285714285714286,0.024999999999999998,0.015,0.11928571428571429
배떡연동점,연동,한식,단품요리 전문,0.1748148148148148,0.3159259259259259,0.0014814814814814814,0.03370370370370371,0.016666666666666666,0.1374074074074074
호병골닭발,이도1동,한식,치킨,0.329,0.215,0.0,0.005,0.022,0.073
설봄(제주),대륜동,한식,단품요리 전문,0.31363636363636366,0.2672727272727273,0.002727272727272727,0.04818181818181819,0.023636363636363636,0.13363636363636364
라타볼라,조천읍,한식,단품요리 전문,0.46125,0.18125,0.1125,0.1625,0.165,0.19375
제주산방식당협재점,한림읍,한식,가정식,0.21333333333333335,0.4583333333333333,0.02666666666666667,0.155,0.051666666666666666,0.27
크라운호프제주시청점,이도2동,주점및주류판매,맥주/요리주점,0.558235294117647,0.5158823529411765,0.006470588235294118,0.03058823529411765,0.041176470588235294,0.17529411764705882
빵을굽는사람들제주본점,화북동,베이커리.디저트,베이커리,0.12,0.47,0.0,0.04,0.02,0.23
산이마을가든,안덕면,고기,고기,0.435,0.6699999999999999,0.0,0.005,0.05,0.27999999999999997
아마츄어,이도2동,한식,단품요리 전문,0.2412121212121212,0.17212121212121212,0.00030303030303030303,0.0030303030303030303,0.01818181818181818,0.05909090909090909
그로우(GROW),이도2동,한식,단품요리 전문,0.2905555555555555,0.4072222222222222,0.0016666666666666666,0.030555555555555558,0.021111111111111112,0.155
김치찜할래??삼겹살할래??,동홍동,한식,김치찌개,0.1742857142857143,0.2557142857142857,0.01,0.05142857142857143,0.017142857142857144,0.13857142857142857
광양국수,이도1동,한식,면류,0.43454545454545457,0.6772727272727272,0.02,0.1390909090909091,0.06181818181818182,0.3727272727272727
지에프서서간식집,한경면,한식,단품요리 전문,0.08199999999999999,0.492,0.004,0.062,0.016,0.22199999999999998
공푸마라탕,연동,아시아음식,중식,0.64,0.84,0.01,0.03,0.09,0.31
바당회,대륜동,아시아음식,일식,0.6415625,0.200625,0.071875,0.0978125,0.115625,0.15
빨간대게,동홍동,한식,단품요리 전문,1.4547058823529413,0.17323529411764704,0.13529411764705881,0.09029411764705883,0.24117647058823527,0.13911764705882354
크로플각,이도2동,음료,커피,0.07,0.19,0.0,0.0,0.01,0.06
주민상회하귀점,애월읍,한식,가정식,0.5419047619047619,0.5247619047619048,0.008095238095238096,0.04285714285714286,0.043333333333333335,0.20380952380952383
노가리앤비어노형2호점,노형동,주점및주류판매,맥주/요리주점,0.9149999999999999,0.81,0.008333333333333333,0.035,0.06277777777777778,0.26
마미,삼도1동,한식,가정식,0.26666666666666666,0.4103333333333333,0.007,0.07566666666666667,0.025,0.20800000000000002
마블링 남원점,남원읍,한식,가정식,0.6128571428571428,0.6695238095238095,0.03,0.1952380952380952,0.06476190476190477,0.3904761904761904
반올림 피자샵,외도동,패스트푸드,피자,0.5533333333333333,0.700952380952381,0.005714285714285714,0.04428571428571428,0.041428571428571426,0.2742857142857143
7번가피자제주한림점,한림읍,피자.치킨.햄버거,피자,0.43499999999999994,0.61,0.01,0.07500000000000001,0.05500000000000001,0.315
