id,name,addr,lat,lng,dong,detailtype
184,용두암,제주특별자치도 제주시 용두암길 15,33.5148035919525,126.511798046978,용담이동,13
185,용머리해안,제주특별자치도 서귀포시 안덕면 사계리 112-3,33.2334821266939,126.314630553022,안덕면 사계리,12
186,용연,제주특별자치도 제주시 흥운길 73,33.5152034015614,126.513987656046,용담이동,12
187,용연카누클럽,제주특별자치도 제주시 흥운길 79,33.5156397160603,126.513927739567,용담이동,13
188,우도(해양도립공원),제주특별자치도 제주시 우도면 삼양고수물길 1,33.5194719510559,126.951016739939,우도면 연평리,12
189,우도등대,제주특별자치도 제주시 우도면 우도봉길 105,33.4929711168335,126.965120541552,우도면 연평리,13
190,우도비양도,제주특별자치도 제주시 우도면 연평리,33.5059831398525,126.960256641493,우도면 연평리,12
191,우도산호해변홍조단괴서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,33.5026665933324,126.94374024047,우도면 연평리,13
192,우포토시네마갤러리카페,제주특별자치도 서귀포시 대정읍 상모로 216-2,33.2253039188155,126.265921815377,대정읍 상모리,12
193,원앙폭포,제주특별자치도 서귀포시 돈내코로 137,33.3005023955254,126.581950534184,상효동,12
194,월대천,제주특별자치도 제주시 월대6길 5,33.4935250574689,126.435988376222,외도이동,12
195,월라봉진지동굴(안덕면),제주특별자치도 서귀포시 안덕면 감산리 1803,33.2442631470324,126.342016602415,안덕면 감산리,11
196,월령선인장군락지,제주특별자치도 제주시 한림읍 월령리 359-4,33.3778781706577,126.215431427208,한림읍 월령리,12
197,월정리해변,제주특별자치도 제주시 구좌읍 월정리 33-3,33.555112541169,126.798640676717,구좌읍 월정리,13
198,월정리해안도로,제주특별자치도 제주시 구좌읍 월정리 652-4,33.5565877379485,126.79491098263,구좌읍 월정리,11
199,위미리동백나무군락,제주 서귀포시 위미중앙로300번길 15,33.2727234850834,126.675138292326,남원읍 위미리,12
200,위미항,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-13,33.2712754655094,126.662380310247,남원읍 위미리,11
201,이로이로공방,제주특별자치도 제주시 구좌읍 하도7길 16-11,33.5157158079828,126.886353455916,구좌읍 하도리,12
202,이음새농장,제주특별자치도 서귀포시 남원읍 위미리 4137-1,33.2757921947327,126.651438628596,남원읍 위미리,12
203,이호-내도해안도로,제주특별자치도 제주시 테우해안로 60,33.4961752036017,126.441226098858,내도동,11
204,이호테우해수욕장,제주특별자치도 제주시 도리로 20,33.4961965681116,126.455892860155,이호이동,12
205,일출랜드아트센터,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3849993747039,126.839859897606,성산읍 삼달리,12
206,자구내포구,제주특별자치도 제주시 한경면 고산리,33.2916117743137,126.168933783656,한경면 고산리,12
207,자구리공원,제주특별자치도 서귀포시 칠십리로 145,33.2443792573728,126.568940792596,서귀동,11
208,정모시쉼터,제주특별자치도 서귀포시 부두로5번길 9,33.2447148448718,126.566192015368,서귀동,12
209,정방폭포,제주특별자치도 서귀포시 칠십리로214번길 37,33.2447479528836,126.573050130319,동홍동,12
210,정의향교,제주특별자치도 서귀포시 표선면 성읍서문로 14,33.386875270599,126.800070084623,표선면 성읍리,13
