이름,주소,주소2,위도,경도,구분
제주항국제크루즈터미널,제주특별자치도 제주시 임항로 191,건입동,33.5219764039135,126.543440319692,40
조천함덕해안도로,제주특별자치도 제주시 조천읍 조천8길 14-1,조천읍 조천리,33.5338346421912,126.636978829462,40
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,구좌읍 종달리,33.4828955015789,126.901709187092,40
참굴비조형물,제주특별자치도 제주시 추자면 영흥리,추자면 영흥리,33.9600249903178,126.296367415912,40
천주교길정난주길(고통의길),제주특별자치도 서귀포시 대정읍 추사로247번길 102,대정읍 동일리,33.2535554629499,126.260771620886,40
천주교순례길-김기량길,제주특별자치도 제주시 조천읍 조천2길 19,조천읍 조천리,33.5328530555595,126.631627782836,40
천주교순례길-김대건길,제주특별자치도 제주시 한경면 고산로 6-3,한경면 고산리,33.3018933770175,126.180032626776,40
천주교순례길-신축화해길,제주특별자치도 제주시 관덕로8길 14,삼도이동,33.5114980894163,126.52299842866,40
천주교순례길-하논성당길,제주특별자치도 서귀포시 태평로 398,서귀동,33.2442259697592,126.56314923448,40
청수곶자왈,제주특별자치도 제주시 한경면 대한로 1036,한경면 청수리,33.3175650318651,126.247673674219,40
추사유배길-1코스집념의길,제주특별자치도 서귀포시 대정읍 추사로 44,대정읍 안성리,33.2497961434763,126.278493950861,40
추사유배길-2코스인연의길,제주특별자치도 제주시 한경면 낙수로 228-9,한경면 청수리,33.3196693153362,126.236874544612,40
추사유배길-3코스사색의길,제주특별자치도 서귀포시 안덕면 향교로 165-17,안덕면 사계리,33.2392901258219,126.288484123083,40
취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,성산읍 오조리,33.471847863554,126.912703165215,40
텐타임즈,제주특별자치도 서귀포시 이어도로 826-51,강정동,33.2325446183565,126.500211920339,40
한림항,제주특별자치도 제주시 한림읍 한림해안로 192,한림읍 대림리,33.4190719416228,126.262556423505,40
가야금이흐르는제주,제주특별자치도 제주시 광양9길 27,이도이동,33.5008422591263,126.532647416613,40
관음사,제주특별자치도 제주시 산록북로 660,아라일동,33.4217203735021,126.558750751081,40
그녀들의글수다,제주특별자치도 제주시 주르레남길 25,해안동,33.4416262833874,126.482361230055,40
나드보컬스튜디오,제주특별자치도 제주시 중앙로 234-1,이도이동,33.4987610951441,126.530163364593,40
미띠뽀,제주특별자치도 서귀포시 신서귀로 3,법환동,33.2495888510253,126.509733703617,40
반치옥사진관,제주특별자치도 제주시 애월읍 장전로 109-17,애월읍 장전리,33.4522010917995,126.389157721457,40
블랙벨트태권도장,제주특별자치도 제주시 정존5길 9 2층,노형동,33.4834539628425,126.474002321313,40
삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,아라일동,33.4395285589061,126.561922654444,40
서담채,제주특별자치도 제주시 1100로 3333,노형동,33.4836219692901,126.480144305382,40
순례자의교회,제주특별자치도 제주시 한경면 일주서로 3960-24,한경면 용수리,33.3197882446217,126.180553356926,40
아띠스떼21,제주특별자치도 서귀포시 안덕면 동광본동로 14-5,안덕면 동광리,33.3074662662831,126.338034205323,40
오후세시의고양이,제주특별자치도 제주시 설촌로6길 18,삼양이동,33.5228152940103,126.58335637593,40
용둠범목제계단길,제주특별자치도 제주시 추자면 영흥리,추자면 영흥리,33.9600249903178,126.296367415912,40
위디탭댄스스튜디오,제주특별자치도 서귀포시 대정읍 글로벌에듀로 390,대정읍 보성리,33.2797032406993,126.27675186712,40
제주소리,제주특별자치도 제주시 신대로10길 55,연동,33.4908121099432,126.490727399246,40
제주향토음식보전연구원,제주특별자치도 제주시 수덕5길 23,노형동,33.4859160271461,126.476045022058,40
천왕사,제주특별자치도 제주시 1100로 2528-111,노형동,33.4072131523547,126.494935593782,40
추억애거리,제주특별자치도 제주시 도공로 3-3,도두일동,33.50600176809,126.465706908913,40
추자연도교,제주특별자치도 제주시 추자면 영흥리 97-3,추자면 영흥리,33.9541164728163,126.302257327478,40
하논마르,제주특별자치도 서귀포시 서홍동 1003,서홍동,33.2529715937201,126.545756258047,40
9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24,애월읍 어음리,33.3901019408173,126.366630862509,53
SM디지털아트뮤지엄,제주특별자치도 제주시 애월읍 애월해안로 516-7,애월읍 신엄리,33.4776700973418,126.360000440645,52
가마오름진지동굴,제주특별자치도 제주시 한경면 청수서5길 63,한경면 청수리,33.3058185911377,126.249548049838,51
감귤박물관,제주특별자치도 서귀포시 효돈순환로 441,신효동,33.271593041773,126.607428496419,52
감귤상웨빵체험,제주특별자치도 서귀포시 남원읍 하례중앙로 95,남원읍 하례리,33.269169761325,126.625351256955,53
갓전시관[갓전수교육관],제주특별자치도 제주시 조천읍 남조로 1904,조천읍 교래리,33.4372107533967,126.67069358681,52
갤러리2중선농원,제주특별자치도 제주시 영평길 269,월평동,33.4781647535585,126.570246815532,52
거인의정원,제주특별자치도 제주시 대원길 58,아라일동,33.471844584242,126.535248115682,52
건강과성박물관,제주특별자치도 서귀포시 안덕면 일주서로 1611,안덕면 감산리,33.2548469661363,126.346583683696,52
고흐의정원,제주특별자치도 서귀포시 성산읍 삼달신풍로 126-5,성산읍 삼달리,33.3734094632983,126.844086486445,52
곤물,제주특별자치도 서귀포시 안덕면 화순서서로64번길 64-4,안덕면 화순리,33.2518997633631,126.332795763511,51
공천포,제주특별자치도 서귀포시 남원읍 신례리,남원읍 신례리,33.3396592626517,126.620155016799,51
곽지패총,제주특별자치도 제주시 애월읍 곽지리 2043-1,애월읍 곽지리,33.4459906221283,126.307087715214,51
관덕정,제주특별자치도 제주시 관덕로 19,삼도이동,33.5133680610848,126.521474544312,51
관음사템플스테이,제주시 산록북로 660,아라일동,33.4217203735021,126.558750751081,53
구엄리돌염전,제주특별자치도 제주시 애월읍 애월해안로 708,애월읍 구엄리,33.4825790977601,126.377408940163,51
구엄포구,제주특별자치도 제주시 애월읍 구엄리,애월읍 구엄리,33.4790082734706,126.380395092464,51
국립제주박물관,제주특별자치도 제주시 일주동로 17,건입동,33.5137967055663,126.547909557026,52
굴동포구,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍 하도리 ,33.5323494390827,126.847656546382,51
귤밭76번지,제주특별자치도 제주시 화북이동 5495-2,화북이동,33.4932106218954,126.556236333795,51
그리스신화박물관/트릭아이미술관,제주특별자치도 제주시 한림읍 광산로 942,한림읍 금악리,33.3480861338113,126.357521258907,52
금능석물원,제주특별자치도 제주시 한림읍 한림로 176,한림읍 금능리,33.3846916474293,126.22673650527,52
금능포구,제주특별자치도 제주시 한림읍 금능리,한림읍 금능리,33.3750131625829,126.235818589994,51
금덕무환자나무및팽나무군락,제주특별자치도 제주시 애월읍 유수암리 1920,애월읍 유수암리,33.4417808952222,126.400640556971,51
금룡사템플스테이,제주특별자치도 제주시 구좌읍 김녕로 148-11,구좌읍 김녕리,33.5537748400439,126.753749090639,52
금붕사,제주특별자치도 제주시 구좌읍 일주동로 3618-1,구좌읍 하도리,33.5013613078624,126.888640592559,51
금성포구,제주특별자치도 제주시 애월읍 금성리 573-1,애월읍 금성리,33.4468383951546,126.298192482405,51
김녕금속공예벽화마을,제주특별자치도 제주시 구좌읍 김녕항3길 18-16,구좌읍 김녕리,33.5579308133667,126.746507670964,51
김녕사굴,제주특별자치도 제주시 구좌읍 덕천리 201-4,구좌읍 덕천리,33.5010172496643,126.773651004143,51
김만덕객주,제주특별자치도 제주시 임항로 68,건입동,33.5165771541236,126.532183623962,51
김만덕기념관,제주특별자치도 제주시 산지로 7,건입동,33.5158749758985,126.530391302407,52
김영갑갤러리두모악,제주특별자치도 서귀포시 성산읍 삼달로 137,성산읍 삼달리,33.372367631088,126.854245793009,52
김영수도서관,제주특별자치도 제주시 중앙로8길 18,삼도이동,33.5149928260172,126.521383690283,52
김택화미술관,제주특별자치도 제주시 조천읍 신흥로 1,조천읍 신흥리,33.5437574710787,126.653178598011,52
김한미술관&카페3206,제주특별자치도 제주시 한림읍 한상로 115,한림읍 상대리,33.409043091002,126.287168242607,52
꿈바당어린이도서관,제주특별자치도 제주시 연오로 140,연동,33.4805911262,126.499739636183,53
낙천리아홉굿의자마을,제주시 한경면 낙수로 97,한경면 낙천리,33.3279027400347,126.226254961964,53
남두연대,제주특별자치도 제주시 애월읍 신엄리 2780-1,애월읍 신엄리,33.4792175322541,126.358456899179,51
남문지못,제주특별자치도 서귀포시 대정읍 인성리 392,대정읍 인성리,33.2465675729904,126.276339149262,51
남원항(남원포구),제주특별자치도 서귀포시 남원읍 남태해안로 140,남원읍 남원리,33.2778173019586,126.719604623129,51
너븐숭이4.3기념관,제주특별자치도 제주시 조천읍 북촌3길 3,조천읍 북촌리,33.5460149487699,126.688656387157,52
넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8,노형동,33.4721199545726,126.485799750022,52
노형수퍼마켙,제주특별자치도 제주시 노형로 89,해안동,33.4649423421818,126.455168486651,52
다끄네포구(용담포구),제주특별자치도 제주시 용담3동,용담삼동,33.5176026138478,126.492845368496,51
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,표선면 성읍리,33.3991114773805,126.784705796572,52
단산과방사탑,제주특별자치도 제주시 조천읍 신흥로1길 25,조천읍 신흥리,33.5474206687694,126.650464780183,51
당케산물(당케포구),제주특별자치도 서귀포시 표선면 표선당포로,표선면 표선리 ,33.3257853298781,126.844133225419,51
대수포구,제주특별자치도 제주시 한림읍 수원리 1027-7,한림읍 수원리,33.4269756469936,126.270506819317,51
대유ATV수렵사격랜드,제주특별자치도 서귀포시 상예로 381,상예동,33.2789781872262,126.394229926837,52
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17,안덕면 사계리,33.2392901258219,126.288484123083,51
대정현역사자료전시관,제주특별자치도 서귀포시 대정읍 상모대서로 17,대정읍 상모리,33.2251714651966,126.256266012701,52
대평포구,제주 서귀포시 안덕면 창천리 914-5,안덕면 창천리,33.2364936102624,126.362020302252,51
대포포구,제주특별자치도 서귀포시 대포로,대포동 ,33.2419341340771,126.432274151534,51
더마파크,제주특별자치도 제주시 한림읍 월림7길 155,한림읍 월림리,33.355543077302,126.241505122029,52
더플래닛(THEPLANET),제주특별자치도 서귀포시 색달동 2558,색달동,33.2552163144993,126.412973397305,52
동산농원딸기체험장,제주특별자치도 제주시 한경면 저지리 1448-2,한경면 저지리,33.333590023073,126.245959740199,51
동일리포구,제주특별자치도 서귀포시 대정읍 동일리,대정읍 동일리,33.2440333565421,126.246630064234,51
라온주실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,한림읍 월림리,33.355543077302,126.241505122029,52
렛츠런팜양귀비꽃,제주특별자치도 제주시 조천읍 남조로 1649-48,조천읍 교래리,33.410330333335,126.675893703064,53
렛츠런팜제주,제주특별자치도 제주시 조천읍 남조로 1660,조천읍 교래리,33.418944361171,126.681160939844,52
루나폴,제주특별자치도 서귀포시 안덕면 일주서로 1836 루나폴,안덕면 덕수리,33.2541297973366,126.32228743307,53
마방목지,제주특별자치도 제주시 516로 2480,용강동,33.4276387291002,126.603594630682,51
만벵듸공동장지,제주특별자치도 제주시 한림읍 갯거리오름길 112,한림읍 금악리,33.3721357859986,126.295542251252,51
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47,구좌읍 평대리,33.4891471622224,126.801223039785,52
무민랜드,제주특별자치도 서귀포시 안덕면 병악로 420,안덕면 상천리,33.3065128094517,126.381789753033,52
무비랜드왁스뮤지엄,제주특별자치도 서귀포시 중문관광로 205,중문동,33.2438863976063,126.421662385093,52
묵리해안쉼터,제주특별자치도 제주시 추자면 추자로 376-6,추자면 묵리,33.9449633861725,126.312040840131,51
묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,추자면 묵리,33.945696377696,126.312939470415,51
문화공간양,제주특별자치도 제주시 거로남6길 13,화북이동,33.5092468989592,126.561755712352,52
문화빳데리충전소,제주특별자치도 서귀포시 중정로 76,서귀동,33.2479212053484,126.564483756251,52
민속자연사박물관,제주특별자치도 제주시 삼성로 40,일도이동,33.5056303743354,126.531724114172,52
바이나흐튼크리스마스박물관,제주특별자치도 서귀포시 안덕면 평화로 654,안덕면 서광리,33.2913117398116,126.327798877807,52
박물관은살아있다,제주특별자치도 서귀포시 중문관광로 42,색달동,33.2549005523668,126.40977029065,52
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,대정읍 상모리,33.2173594034123,126.293135312424,51
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,안덕면 상천리,33.305124721628,126.387787906087,51
백년초농장박물관,제주특별자치도 서귀포시 태평로 200,호근동,33.2446733172468,126.543897915946,52
백제사템플스테이,제주시 애월읍 광령남6길 54 백제사,애월읍 광령리,33.4488555390796,126.424219685777,52
백조일손지묘(백조일손지지),제주특별자치도 서귀포시 안덕면 사계리,안덕면 사계리,33.2316941376585,126.306514122101,51
법환포구,제주특별자치도 서귀포시 막숙포로37번길 2,법환동,33.2378661939026,126.515729529982,51
별도포구,제주특별자치도 제주시 화북1동 4269-12,화북일동,33.5250263073704,126.564933622735,51
별방진,제주특별자치도 제주시 구좌읍 하도리 3354,구좌읍 하도리,33.526852944275,126.882704852203,51
본태박물관,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,안덕면 상천리,33.303954807155,126.392568258817,52
북촌돌하르방미술관,제주특별자치도 제주시 조천읍 북촌서1길 70,조천읍 북촌리,33.538847495859,126.688812252251,53
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3,조천읍 북촌리,33.5460149487699,126.688656387157,51
북촌포구,제주특별자치도 제주시 조천읍 북촌9길 26-1,조천읍 북촌리,33.5500628443415,126.694088756899,51
북촌환해장성,제주특별자치도 제주시 조천읍 북촌리,조천읍 북촌리,33.5432218830703,126.690806655902,51
브릭캠퍼스,제주특별자치도 제주시 1100로 3045,노형동,33.4578981798938,126.484472387198,52
비블리아성서식물원,제주특별자치도 제주시 한림읍 조성로 17,한림읍 상명리,33.3561709772428,126.274999701315,52
빌레못동굴,제주특별자치도 제주시 애월읍 어음리 1391,애월읍 어음리,33.4043517126886,126.349728579887,51
빛의벙커,제주특별자치도 서귀포시 성산읍 고성리 2039-22,성산읍 고성리,33.4394462297885,126.899699215312,52
뽀로로&타요테마파크제주,제주특별자치도 서귀포시 안덕면 병악로 269,안덕면 상창리,33.3004429637305,126.370810904853,52
산지천갤러리,제주특별자치도 제주시 중앙로3길 36,일도일동,33.5151481375549,126.528332965211,52
산천단,제주특별자치도 제주시 아라일동 375-4,아라일동,33.447338490736,126.554377685968,51
삼사석,제주특별자치도 제주시 화북1동 1380-1,화북일동,33.5209736780911,126.573782866815,51
삼성혈,제주특별자치도 제주시 삼성로 22,이도일동,33.5054524412427,126.528596720964,51
삼화포구,제주특별자치도 제주시 서흘1길 26,삼양일동,33.5287474013985,126.58910383497,51
상추자포구,제주특별자치도 제주시 추자면 대서리,추자면 대서리,33.962683900561,126.294696668705,51
서귀포시립기당미술관,제주특별자치도 서귀포시 남성중로153번길 15,서홍동,33.244797232858,126.551193443402,52
서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,서홍동,33.2463334208179,126.550791145404,52
서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,하원동,33.2888519761506,126.460413682956,52
서귀포호텔카라반,제주특별자치도 서귀포시 상예로 319,상예동,33.2731320756409,126.394649837226,52
서복전시관,제주특별자치도 서귀포시 칠십리로 156-8,서귀동,33.2448092310988,126.570657115757,52
선녀와나무꾼,제주특별자치도 제주시 조천읍 선교로 267,조천읍 선흘리,33.4796207866526,126.702684967881,52
성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,한경면 용수리,33.3228626331132,126.167730757441,52
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,표선면 성읍리,33.3845106375498,126.800376745803,51
세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,표선면 하천리,33.3539709871355,126.817592768831,52
세계자동차&피아노박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,안덕면 상창리,33.282942376127,126.349010409791,52
세계조가비박물관,제주특별자치도 서귀포시 태평로 284,서홍동,33.2474426560564,126.551629529085,52
세리월드테마파크,제주특별자치도 서귀포시 법환상로2번길 97-13,법환동,33.247336165962,126.512655299507,52
소라의성,제주특별자치도 서귀포시 칠십리로214번길 17-17,동홍동,33.2451792025445,126.576955113805,52
소암기념관,제주특별자치도 서귀포시 소암로 15,서귀동,33.2451235976916,126.567421177926,52
솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,애월읍 유수암리,33.2426950821296,126.563634973267,51
송계순집터,제주특별자치도 서귀포시 대정읍 안성리 1681-1,대정읍 안성리,33.2509992770167,126.277503922596,51
송당본향당,제주특별자치도 제주시 구좌읍 송당리,구좌읍 송당리,33.4604142355019,126.771793474053,51
송악산진지동굴,제주특별자치도 서귀포시 대정읍 상모리,대정읍 상모리,33.2223403696486,126.272655667072,51
송죽사터,제주특별자치도 서귀포시 대정읍 안성리,대정읍 안성리,33.2605831235057,126.285710783126,51
수목원테마파크,제주특별자치도 제주시 은수길 69 (연동),연동,33.4706512530824,126.488216892137,52
수월이못,제주특별자치도 서귀포시 대정읍 안성리 1747,대정읍 안성리,33.2584078047609,126.278495605531,51
숨도(구.석부작박물관),제주특별자치도 서귀포시 일주동로 8941 (호근동),호근동,33.2502906728106,126.536006813907,52
스타빌,제주특별자치도 서귀포시 안덕면 광평로 34-154,안덕면 광평리,33.3387925869827,126.395694649303,52
신도포구,제주특별자치도 서귀포시 대정읍 신도리,대정읍 신도리,33.2821934719329,126.189933674405,51
신산환해장성,제주특별자치도 서귀포시 성산읍 신산리,성산읍 신산리,33.3845207307084,126.873099010465,51
신양포구,제주특별자치도 서귀포시 성산읍 고성리,성산읍 고성리,33.4493165910551,126.90826946679,51
신창리포구,제주특별자치도 제주시 한경면 신창리,한경면 신창리,33.3431638631832,126.181270197879,51
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리,성산읍 신천리,33.3482991065753,126.852073939846,51
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39,성산읍 신풍리,33.3618881876801,126.840548960409,51
신화워터파크,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,안덕면 서광리,33.3049726791712,126.31635202613,52
신화테마파크,서귀포시 안덕면 신화역사로304번길 98,안덕면 서광리,33.3065311964764,126.307543154776,52
심헌갤러리,제주특별자치도 제주시 아란14길 3,아라일동,33.4707652336161,126.544047491659,52
아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46,해안동,33.4556758294276,126.450872535931,51
아라고나이트고온천(디아넥스호텔),제주특별자치도 서귀포시 안덕면 산록남로762번길 71,안덕면 상천리,33.3029855205251,126.392815705307,52
아라리오뮤지엄동문모텔1,제주특별자치도 제주시 산지로 37-5,일도일동,33.5135593268326,126.528443944562,52
아라리오뮤지엄동문모텔2,제주특별자치도 제주시 산지로 23,건입동,33.5149544249424,126.529362562996,52
아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,삼도이동,33.517445248574,126.523396875442,52
아르떼뮤지엄,제주특별자치도 제주시 애월읍 어림비로 478,애월읍 어음리,33.3966980434599,126.344975902836,52
아이스뮤지엄,제주특별자치도 제주시 은수길 69,연동,33.4706512530824,126.488216892137,52
아이존액트볼링장,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,안덕면 서광리,33.3065311964764,126.307543154776,52
아쿠아플라넷제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,성산읍 고성리,33.4329768585971,126.927795526895,52
아프리카박물관,제주특별자치도 서귀포시 이어도로 49,대포동,33.2399765531972,126.428813675904,52
알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 1670,대정읍 상모리,33.2044507792924,126.272643631117,51
앙데팡당,제주특별자치도 제주시 애월읍 신엄안3길 136-5,애월읍 신엄리,33.4736215027392,126.353653975484,52
애월연대,제주특별자치도 제주시 애월읍 애월리 1975,애월읍 애월리,33.4656596516961,126.313059133107,51
애월환해장성,제주특별자치도 제주시 애월읍 애월로3길 60,애월읍 애월리,33.4679999866438,126.313385336703,51
액티브파크,제주특별자치도 제주시 한림읍 금능남로 76,한림읍 금능리,33.3811424204917,126.236078456775,52
약천사템플스테이,제주특별자치도 서귀포시 이어도로 293-28 (대포동),대포동,33.2452784649815,126.450181604258,52
에코랜드테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,조천읍 대흘리,33.4553485144602,126.668852765522,52
여미지식물원,제주특별자치도 서귀포시 중문관광로 93,색달동,33.2544458442202,126.414495944764,52
연대포구,제주특별자치도 제주시 외도2동,외도이동,33.4945540285904,126.433653396456,51
연북정,제주특별자치도 제주시 조천읍 조천리 2690,조천읍 조천리,33.5401954944093,126.635975929695,51
영등할망신화공원,제주 제주시 한림읍 귀덕11길 19,한림읍 귀덕리,33.4452101456172,126.294445478479,51
예초리포구,제주특별자치도 제주시 추자면 추자로 753,추자면 예초리,33.9557071146034,126.332280196253,51
오름터민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 99,표선면 성읍리,33.3914864052332,126.800622951102,51
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,안덕면 서광리,33.3059240323368,126.289492214804,52
오조포구,제주특별자치도 서귀포시 성산읍 오조리,성산읍 오조리,33.4613428931844,126.906686300322,51
온평리포구,제주특별자치도 서귀포시 성산읍 온평리,성산읍 온평리,33.4094385917563,126.897272828611,51
온평리환해장성,제주특별자치도 서귀포시 성산읍 온평리 66-2,성산읍 온평리,33.4170305150617,126.910726255393,51
왈종미술관,제주특별자치도 서귀포시 칠십리로214번길 30,동홍동,33.2453021238586,126.573662921085,52
용수항,제주특별자치도 제주시 한경면 용수리,한경면 용수리,33.3176923078626,126.183497241224,51
월령포구,제주특별자치도 제주시 한림읍 월령리,한림읍 월령리,33.3717123979764,126.221160587978,51
월평포구,제주특별자치도 서귀포시 말질로 462,월평동,33.2344948423038,126.463771920904,51
윈드1947카트테마파크,제주특별자치도 서귀포시 토평공단로 78-27,토평동,33.2895183041826,126.588828203157,51
유동룡미술관,제주특별자치도 제주시 한림읍 용금로 906-10,한림읍 월림리,33.3405890702826,126.270787924041,52
유민미술관,제주특별자치도 서귀포시 성산읍 고성리 21,성산읍 고성리,33.4290205536784,126.932230925074,52
유캠프,제주특별자치도 제주시 애조로 1216,오라이동,33.4610491612695,126.510952262437,52
이니스프리제주하우스,제주특별자치도 서귀포시 안덕면 신화역사로 23,안덕면 서광리,33.3066749563549,126.290892953867,52
이랜드뮤지엄,제주특별자치도 제주시 한림해안로 530,한림읍 귀덕리,33.4357631895634,126.274436022756,52
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881,안덕면 서광리,33.2889423633361,126.321784410657,52
이중섭미술관,제주특별자치도 서귀포시 이중섭로 27-3,서귀동,33.2458616256484,126.564874573921,52
자리왓,제주특별자치도 제주시 애월읍 봉성리 1417-1,애월읍 봉성리,33.4034428029671,126.328433278143,51
저지예술인마을,제주특별자치도 제주시 한경면 저지14길 28-4,한경면 저지리,33.3395129599022,126.267118243335,51
점보빌리지,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,안덕면 서광리,33.2762482071001,126.305080525176,52
정의현일관헌,제주특별자치도 서귀포시 표선면 성읍리 690,표선면 성읍리,33.3882578544114,126.800937494585,51
제주4.3평화공원,제주특별자치도 제주시 명림로 430,봉개동,33.4498255893617,126.617747685632,52
제주공룡랜드[휴장중],제주특별자치도 제주시 애월읍 광령평화2길 1,애월읍 광령리,33.4427760245733,126.432360687436,52
제주교육박물관,제주특별자치도 제주시 오복 4길 25,이도이동,33.4943857813367,126.53830183736,52
제주국제공항,제주특별자치도 제주시 공항로 2,용담이동,33.5059364682672,126.495951277797,52
제주국제예술센터,제주특별자치도 서귀포시 대정읍 서삼중로 117,대정읍 무릉리,33.2720409326611,126.199583938384,52
제주국제컨벤션센터icc,제주특별자치도 서귀포시 중문관광로 224,중문동,33.2412896364104,126.424442899565,52
제주국제평화센터,제주특별자치도 서귀포시 중문 관광로 227-24,중문동,33.2443883813113,126.422022289797,52
제주김녕미로공원,제주특별자치도 제주시 구좌읍 만장굴길 122,구좌읍 김녕리,33.5362520811345,126.772020633232,52
제주난타,제주특별자치도 제주시 선돌목동길 56-26,오등동,33.4458273484614,126.547910362525,52
제주도립김창열미술관,제주 제주시 한림읍 용금로 883-5,한림읍 월림리,33.3390713180748,126.268671721329,52
제주돌마을공원,제주특별자치도 제주시 한림읍 금능남로 421,한림읍 금능리,33.3537840748852,126.253692271452,52
제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,조천읍 교래리,33.4513645690599,126.656710998359,52
제주러브랜드,제주특별자치도 제주시 1100로 2894-72,연동,33.4518907416732,126.488868982382,52
제주목관아,제주특별자치도 제주시 관덕로 25,삼도이동,33.5140017079857,126.521803855242,53
제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34,표선면 표선리,33.3212871409308,126.843088213207,51
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60,오등동,33.4445760623461,126.549186119712,52
제주삼양동유적,제주특별자치도 제주시 선사로2길 13 (삼양일동),삼양일동,33.5235045849897,126.587999545909,53
제주성지,제주특별자치도 제주시 오현길 61,이도일동,33.5101519224494,126.525509986825,51
제주세계자연유산센터,제주특별자치도 제주시 조천읍 선교로 569-36(선흘리 478),조천읍 선흘리,33.4569198735739,126.714752055141,52
제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606,조천읍 교래리,33.4342518991442,126.67491334424,52
제주실탄사격장,제주특별자치도 서귀포시 소보리당로 164번길 62(상예동),상예동,33.2636756453599,126.385571236937,52
제주아리랑NEW혼,제주특별자치도 서귀포시 표선면 번영로 2564-21,표선면 성읍리,33.4026984441641,126.778645672817,52
제주아트서커스,제주특별자치도 서귀포시 안덕면 동광로 214,안덕면 동광리,33.3143857369778,126.344819225234,52
제주아트센터,제주특별자치도 제주시 오남로 231,오라이동,33.4751044039984,126.515518585296,52
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885,애월읍 어음리,33.3941329629315,126.373428424672,52
제주오렌지,제주특별자치도 서귀포시 남원읍 서성로 684-5,남원읍 한남리,33.3258137356232,126.669690479513,52
제주유리박물관,제주특별자치도 서귀포시 중산간서로 1403,상예동,33.2785138624525,126.37015741499,52
제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462,한경면 저지리,33.3146338680657,126.273662413462,52
제주조천스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,조천읍 와산리,33.4939459216843,126.676774382162,51
제주중앙성당,제주특별자치도 제주시 관덕로8길 14,삼도이동,33.5114980894163,126.52299842866,51
제주추사관,제주특별자치도 서귀포시 대정읍 추사로 44,대정읍 안성리,33.2497961434763,126.278493950861,52
제주커피박물관바움Baum,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,성산읍 고성리,33.4398748219932,126.899211878809,52
제주특별자치도도립미술관,제주특별자치도 제주시 1100로 2894-78,연동,33.4525500193362,126.489686090961,52
제주평화박물관(전쟁평화박물관)[휴관중],제주시 한경면 청수서5길 63,한경면 청수리,33.3058185911377,126.249548049838,52
제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,안덕면 서광리,33.3042074038577,126.299661501283,52
제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,조천읍 조천리,33.5410272892201,126.640725487452,52
제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,성산읍 수산리,33.4294862344343,126.855127407133,52
제주향교,제주특별자치도 제주시 서문로 43,용담일동,33.5115314471629,126.515609279354,51
